FIPS,year,tot_out,tot_in,net_out
1053,2013,944.0,831.0,113.0
1053,2014,703.0,759.0,-56.0
1053,2015,628.0,626.0,2.0
1053,2016,679.0,656.0,23.0
1053,2017,933.0,921.0,12.0
1053,2018,802.0,721.0,81.0
1053,2019,701.0,756.0,-55.0
1055,1993,2262.0,1980.0,282.0
1055,1994,2200.0,2174.0,26.0
1055,1995,2419.0,1882.0,537.0
1055,1996,1941.0,1772.0,169.0
1055,1997,2100.0,3389.0,-1289.0
1055,1998,2235.0,2291.0,-56.0
1055,1999,2390.0,2106.0,284.0
1055,2000,2743.0,2047.0,696.0
1055,2001,2341.0,2071.0,270.0
1055,2002,2209.0,2126.0,83.0
1055,2003,2225.0,2203.0,22.0
1055,2004,2207.0,2224.0,-17.0
1055,2005,2194.0,2068.0,126.0
1055,2006,2169.0,2254.0,-85.0
1055,2007,2188.0,2223.0,-35.0
1055,2008,2304.0,2343.0,-39.0
1055,2009,2404.0,2275.0,129.0
1055,2010,2073.0,2143.0,-70.0
1055,2011,2229.0,2043.0,186.0
1055,2012,2497.0,2689.0,-192.0
1055,2013,2453.0,2490.0,-37.0
1055,2014,1924.0,2098.0,-174.0
1055,2015,1637.0,1493.0,144.0
1055,2016,1975.0,2002.0,-27.0
1055,2017,2529.0,2704.0,-175.0
1055,2018,2077.0,2251.0,-174.0
1055,2019,2115.0,1887.0,228.0
1057,1993,468.0,415.0,53.0
1057,1994,355.0,404.0,-49.0
1057,1995,408.0,412.0,-4.0
1057,1996,348.0,365.0,-17.0
1057,1997,407.0,421.0,-14.0
1057,1998,456.0,488.0,-32.0
1057,1999,459.0,342.0,117.0
1057,2000,516.0,470.0,46.0
1057,2001,410.0,455.0,-45.0
1057,2002,432.0,387.0,45.0
1057,2003,405.0,419.0,-14.0
1057,2004,450.0,472.0,-22.0
1057,2005,305.0,350.0,-45.0
1057,2006,462.0,310.0,152.0
1057,2007,452.0,355.0,97.0
1057,2008,426.0,396.0,30.0
1057,2009,431.0,390.0,41.0
1057,2010,337.0,343.0,-6.0
1057,2011,333.0,330.0,3.0
1057,2012,535.0,433.0,102.0
1057,2013,453.0,425.0,28.0
1057,2014,413.0,425.0,-12.0
1057,2015,296.0,264.0,32.0
1057,2016,411.0,405.0,6.0
1057,2017,500.0,447.0,53.0
1057,2018,371.0,355.0,16.0
1057,2019,384.0,389.0,-5.0
1059,1993,698.0,734.0,-36.0
1059,1994,734.0,801.0,-67.0
1059,1995,806.0,795.0,11.0
1059,1996,877.0,854.0,23.0
1059,1997,805.0,733.0,72.0
1059,1998,991.0,846.0,145.0
1059,1999,849.0,710.0,139.0
1059,2000,891.0,672.0,219.0
1059,2001,787.0,630.0,157.0
1059,2002,815.0,529.0,286.0
1059,2003,742.0,568.0,174.0
1059,2004,809.0,629.0,180.0
1059,2005,753.0,627.0,126.0
1059,2006,753.0,744.0,9.0
1059,2007,904.0,581.0,323.0
1059,2008,779.0,776.0,3.0
1059,2009,919.0,882.0,37.0
1059,2010,859.0,773.0,86.0
1059,2011,1176.0,898.0,278.0
1059,2012,1597.0,977.0,620.0
1059,2013,1267.0,967.0,300.0
1059,2014,885.0,828.0,57.0
1059,2015,816.0,634.0,182.0
1059,2016,601.0,633.0,-32.0
1059,2017,1033.0,954.0,79.0
1059,2018,830.0,692.0,138.0
1059,2019,724.0,630.0,94.0
1061,1993,720.0,689.0,31.0
1061,1994,719.0,713.0,6.0
1061,1995,698.0,832.0,-134.0
1061,1996,573.0,642.0,-69.0
1061,1997,679.0,654.0,25.0
1061,1998,663.0,740.0,-77.0
1061,1999,752.0,822.0,-70.0
1061,2000,821.0,951.0,-130.0
1061,2001,831.0,749.0,82.0
1061,2002,797.0,804.0,-7.0
1061,2003,748.0,712.0,36.0
1061,2004,778.0,684.0,94.0
1061,2005,686.0,692.0,-6.0
1061,2006,888.0,883.0,5.0
1061,2007,859.0,852.0,7.0
1061,2008,750.0,864.0,-114.0
1061,2009,797.0,789.0,8.0
1061,2010,741.0,751.0,-10.0
1061,2011,766.0,726.0,40.0
1061,2012,888.0,893.0,-5.0
1061,2013,883.0,944.0,-61.0
1061,2014,812.0,792.0,20.0
1061,2015,579.0,603.0,-24.0
1061,2016,727.0,616.0,111.0
1061,2017,895.0,914.0,-19.0
1061,2018,625.0,800.0,-175.0
1061,2019,673.0,737.0,-64.0
1063,1993,259.0,134.0,125.0
1063,1994,226.0,146.0,80.0
1063,1995,362.0,153.0,209.0
1063,1996,241.0,153.0,88.0
1063,1997,241.0,216.0,25.0
1063,1998,232.0,133.0,99.0
1063,1999,243.0,124.0,119.0
1063,2000,263.0,154.0,109.0
1063,2001,274.0,257.0,17.0
1063,2002,229.0,181.0,48.0
1063,2003,214.0,114.0,100.0
1063,2004,241.0,80.0,161.0
1063,2005,276.0,144.0,132.0
1063,2006,324.0,107.0,217.0
1063,2007,216.0,176.0,40.0
1063,2008,313.0,189.0,124.0
1063,2009,289.0,192.0,97.0
1063,2010,247.0,129.0,118.0
1063,2011,183.0,142.0,41.0
1063,2012,260.0,213.0,47.0
1063,2013,277.0,220.0,57.0
1063,2014,190.0,115.0,75.0
1063,2015,143.0,128.0,15.0
1063,2016,183.0,232.0,-49.0
1063,2017,282.0,169.0,113.0
1063,2018,131.0,111.0,20.0
1063,2019,181.0,106.0,75.0
1065,1993,485.0,534.0,-49.0
1065,1994,441.0,425.0,16.0
1065,1995,481.0,517.0,-36.0
1065,1996,426.0,484.0,-58.0
1065,1997,484.0,489.0,-5.0
1065,1998,401.0,563.0,-162.0
1065,1999,380.0,416.0,-36.0
1065,2000,353.0,505.0,-152.0
1065,2001,460.0,453.0,7.0
1065,2002,449.0,371.0,78.0
1065,2003,368.0,441.0,-73.0
1065,2004,533.0,466.0,67.0
1065,2005,380.0,475.0,-95.0
1065,2006,504.0,474.0,30.0
1065,2007,434.0,515.0,-81.0
1065,2008,527.0,612.0,-85.0
1065,2009,565.0,463.0,102.0
1065,2010,470.0,441.0,29.0
1065,2011,498.0,339.0,159.0
1065,2012,823.0,587.0,236.0
1065,2013,580.0,515.0,65.0
1065,2014,502.0,375.0,127.0
1065,2015,475.0,379.0,96.0
1065,2016,457.0,364.0,93.0
1065,2017,539.0,618.0,-79.0
1065,2018,468.0,368.0,100.0
1065,2019,423.0,424.0,-1.0
1067,1993,458.0,551.0,-93.0
1067,1994,551.0,650.0,-99.0
1067,1995,652.0,580.0,72.0
1067,1996,795.0,496.0,299.0
1067,1997,489.0,794.0,-305.0
1067,1998,470.0,523.0,-53.0
1067,1999,596.0,469.0,127.0
1067,2000,499.0,590.0,-91.0
1067,2001,569.0,493.0,76.0
1067,2002,481.0,530.0,-49.0
1067,2003,525.0,493.0,32.0
1067,2004,585.0,595.0,-10.0
1067,2005,532.0,522.0,10.0
1067,2006,583.0,603.0,-20.0
1067,2007,509.0,567.0,-58.0
1067,2008,509.0,511.0,-2.0
1067,2009,559.0,603.0,-44.0
1067,2010,590.0,638.0,-48.0
1067,2011,561.0,593.0,-32.0
1067,2012,622.0,655.0,-33.0
1067,2013,614.0,776.0,-162.0
1067,2014,635.0,586.0,49.0
1067,2015,443.0,461.0,-18.0
1067,2016,512.0,570.0,-58.0
1067,2017,610.0,796.0,-186.0
1067,2018,523.0,612.0,-89.0
1067,2019,516.0,571.0,-55.0
1069,1993,2320.0,2739.0,-419.0
1069,1994,2591.0,2385.0,206.0
1069,1995,2703.0,2602.0,101.0
1069,1996,3011.0,2647.0,364.0
1069,1997,2555.0,3080.0,-525.0
1069,1998,2648.0,2647.0,1.0
1069,1999,2671.0,2819.0,-148.0
1069,2000,2881.0,2883.0,-2.0
1069,2001,2698.0,2943.0,-245.0
1069,2002,2638.0,2569.0,69.0
1069,2003,2526.0,2970.0,-444.0
1069,2004,2775.0,3091.0,-316.0
1069,2005,2746.0,3018.0,-272.0
1069,2006,2842.0,3505.0,-663.0
1069,2007,2687.0,3490.0,-803.0
1069,2008,2751.0,3293.0,-542.0
1069,2009,2984.0,3501.0,-517.0
1069,2010,3086.0,3356.0,-270.0
1069,2011,3448.0,3623.0,-175.0
1069,2012,4204.0,4169.0,35.0
1069,2013,4187.0,3988.0,199.0
1069,2014,3405.0,2796.0,609.0
1069,2015,2298.0,2168.0,130.0
1069,2016,2751.0,2658.0,93.0
1069,2017,3775.0,3462.0,313.0
1069,2018,2800.0,2909.0,-109.0
1069,2019,2658.0,2874.0,-216.0
1071,1993,1209.0,1233.0,-24.0
1071,1994,1278.0,1111.0,167.0
1071,1995,1238.0,1462.0,-224.0
1071,1996,1133.0,1263.0,-130.0
1071,1997,1263.0,1084.0,179.0
1071,1998,1060.0,1168.0,-108.0
1071,1999,1173.0,1035.0,138.0
1071,2000,1109.0,1223.0,-114.0
1071,2001,1062.0,1030.0,32.0
1071,2002,1186.0,1049.0,137.0
1071,2003,1010.0,986.0,24.0
1071,2004,1124.0,968.0,156.0
1071,2005,1044.0,935.0,109.0
1071,2006,996.0,1119.0,-123.0
1071,2007,1117.0,942.0,175.0
1071,2008,1066.0,1183.0,-117.0
1071,2009,1025.0,993.0,32.0
1071,2010,1068.0,912.0,156.0
1071,2011,920.0,966.0,-46.0
1071,2012,1212.0,1137.0,75.0
1071,2013,1234.0,1132.0,102.0
1071,2014,1075.0,953.0,122.0
1071,2015,900.0,815.0,85.0
1071,2016,911.0,1029.0,-118.0
1071,2017,1316.0,1205.0,111.0
1071,2018,1081.0,1080.0,1.0
1071,2019,987.0,1028.0,-41.0
1073,1993,19405.0,18010.0,1395.0
1073,1994,19202.0,18122.0,1080.0
1073,1995,19305.0,18212.0,1093.0
1073,1996,19577.0,16182.0,3395.0
1073,1997,20961.0,16616.0,4345.0
1073,1998,20434.0,16921.0,3513.0
1073,1999,21374.0,17433.0,3941.0
1073,2000,21128.0,17635.0,3493.0
1073,2001,20789.0,16802.0,3987.0
1073,2002,20421.0,16759.0,3662.0
1073,2003,19729.0,16881.0,2848.0
1073,2004,20291.0,16856.0,3435.0
1073,2005,21083.0,17254.0,3829.0
1073,2006,20998.0,18573.0,2425.0
1073,2007,22097.0,17440.0,4657.0
1073,2008,21544.0,19243.0,2301.0
1073,2009,20484.0,18088.0,2396.0
1073,2010,19022.0,16502.0,2520.0
1073,2011,19152.0,16831.0,2321.0
1073,2012,23465.0,20278.0,3187.0
1073,2013,22901.0,20633.0,2268.0
1073,2014,18983.0,16298.0,2685.0
1073,2015,14241.0,12374.0,1867.0
1073,2016,18915.0,15968.0,2947.0
1073,2017,25755.0,21877.0,3878.0
1073,2018,18941.0,16442.0,2499.0
1073,2019,18439.0,15718.0,2721.0
1075,1993,365.0,353.0,12.0
1075,1994,390.0,299.0,91.0
1075,1995,404.0,343.0,61.0
1075,1996,323.0,314.0,9.0
1075,1997,335.0,353.0,-18.0
1075,1998,344.0,395.0,-51.0
1075,1999,313.0,336.0,-23.0
1075,2000,357.0,357.0,0.0
1075,2001,368.0,271.0,97.0
1075,2002,376.0,251.0,125.0
1075,2003,393.0,303.0,90.0
1075,2004,365.0,200.0,165.0
1075,2005,366.0,325.0,41.0
1075,2006,437.0,299.0,138.0
1075,2007,311.0,331.0,-20.0
1075,2008,346.0,310.0,36.0
1075,2009,261.0,319.0,-58.0
1075,2010,292.0,309.0,-17.0
1075,2011,323.0,217.0,106.0
1075,2012,370.0,275.0,95.0
1075,2013,332.0,282.0,50.0
1075,2014,209.0,219.0,-10.0
1075,2015,149.0,140.0,9.0
1075,2016,236.0,201.0,35.0
1075,2017,308.0,252.0,56.0
1075,2018,215.0,198.0,17.0
1075,2019,198.0,182.0,16.0
1077,1993,1661.0,1869.0,-208.0
1077,1994,1876.0,1953.0,-77.0
1077,1995,1838.0,1920.0,-82.0
1077,1996,1689.0,1824.0,-135.0
1077,1997,1967.0,1802.0,165.0
1077,1998,1961.0,1872.0,89.0
1077,1999,1878.0,1936.0,-58.0
1077,2000,1861.0,1800.0,61.0
1077,2001,2084.0,1629.0,455.0
1077,2002,1789.0,1661.0,128.0
1077,2003,1790.0,1578.0,212.0
1077,2004,1739.0,1765.0,-26.0
1077,2005,1899.0,1736.0,163.0
1077,2006,1897.0,1795.0,102.0
1077,2007,1799.0,1936.0,-137.0
1077,2008,1934.0,1993.0,-59.0
1077,2009,2048.0,1996.0,52.0
1077,2010,1796.0,1683.0,113.0
1077,2011,1944.0,1811.0,133.0
1077,2012,2173.0,2186.0,-13.0
1077,2013,2249.0,2175.0,74.0
1077,2014,1882.0,1760.0,122.0
1077,2015,1454.0,1273.0,181.0
1077,2016,1820.0,1790.0,30.0
1077,2017,2311.0,2359.0,-48.0
1077,2018,1904.0,1656.0,248.0
1077,2019,1885.0,1775.0,110.0
1079,1993,886.0,1003.0,-117.0
1079,1994,1015.0,909.0,106.0
1079,1995,869.0,957.0,-88.0
1079,1996,1025.0,1078.0,-53.0
1079,1997,978.0,1037.0,-59.0
1079,1998,1042.0,961.0,81.0
1079,1999,948.0,1077.0,-129.0
1079,2000,954.0,1056.0,-102.0
1079,2001,954.0,912.0,42.0
1079,2002,1017.0,904.0,113.0
1079,2003,1019.0,787.0,232.0
1079,2004,1016.0,873.0,143.0
1079,2005,944.0,941.0,3.0
1079,2006,1001.0,765.0,236.0
1079,2007,942.0,923.0,19.0
1079,2008,929.0,917.0,12.0
1079,2009,983.0,973.0,10.0
1079,2010,992.0,947.0,45.0
1079,2011,968.0,826.0,142.0
1079,2012,990.0,1008.0,-18.0
1079,2013,1089.0,979.0,110.0
1079,2014,922.0,884.0,38.0
1079,2015,862.0,602.0,260.0
1079,2016,939.0,995.0,-56.0
1079,2017,1237.0,1113.0,124.0
1079,2018,933.0,906.0,27.0
1079,2019,895.0,867.0,28.0
1081,1993,3099.0,3648.0,-549.0
1081,1994,3580.0,3370.0,210.0
1081,1995,3189.0,3610.0,-421.0
1081,1996,3102.0,3642.0,-540.0
1081,1997,3366.0,5149.0,-1783.0
1081,1998,3728.0,4707.0,-979.0
1081,1999,3723.0,4648.0,-925.0
1081,2000,3890.0,4522.0,-632.0
1081,2001,3972.0,4359.0,-387.0
1081,2002,3768.0,4441.0,-673.0
1081,2003,3810.0,4320.0,-510.0
1081,2004,4245.0,4358.0,-113.0
1081,2005,3921.0,5211.0,-1290.0
1081,2006,4487.0,5414.0,-927.0
1081,2007,4474.0,5053.0,-579.0
1081,2008,4988.0,5416.0,-428.0
1081,2009,4623.0,5484.0,-861.0
1081,2010,4594.0,5344.0,-750.0
1081,2011,4626.0,6337.0,-1711.0
1081,2012,6149.0,7383.0,-1234.0
1081,2013,6432.0,7385.0,-953.0
1081,2014,6365.0,5544.0,821.0
1081,2015,3669.0,4176.0,-507.0
1081,2016,4928.0,4816.0,112.0
1081,2017,6031.0,6795.0,-764.0
1081,2018,5193.0,5028.0,165.0
1081,2019,4530.0,4971.0,-441.0
1083,1993,1415.0,1606.0,-191.0
1083,1994,1498.0,1645.0,-147.0
1083,1995,1663.0,1524.0,139.0
1083,1996,1366.0,1672.0,-306.0
1083,1997,1528.0,1715.0,-187.0
1083,1998,1374.0,2419.0,-1045.0
1083,1999,1781.0,2062.0,-281.0
1083,2000,1640.0,1941.0,-301.0
1083,2001,1525.0,1822.0,-297.0
1083,2002,1706.0,1811.0,-105.0
1083,2003,1820.0,2014.0,-194.0
1083,2004,1700.0,2160.0,-460.0
1083,2005,1543.0,2127.0,-584.0
1083,2006,1782.0,2474.0,-692.0
1083,2007,1651.0,2687.0,-1036.0
1083,2008,1970.0,2917.0,-947.0
1083,2009,1908.0,3034.0,-1126.0
1083,2010,2047.0,2876.0,-829.0
1083,2011,2106.0,3256.0,-1150.0
1083,2012,3052.0,3626.0,-574.0
1083,2013,2469.0,3394.0,-925.0
1083,2014,2362.0,2936.0,-574.0
1083,2015,1766.0,2280.0,-514.0
1083,2016,2416.0,2938.0,-522.0
1083,2017,3498.0,4455.0,-957.0
1083,2018,2766.0,4007.0,-1241.0
1083,2019,2687.0,3907.0,-1220.0
1085,1993,505.0,452.0,53.0
1085,1994,454.0,444.0,10.0
1085,1995,493.0,472.0,21.0
1085,1996,573.0,431.0,142.0
1085,1997,534.0,539.0,-5.0
1085,1998,419.0,425.0,-6.0
1085,1999,466.0,444.0,22.0
1085,2000,498.0,428.0,70.0
1085,2001,503.0,390.0,113.0
1085,2002,435.0,377.0,58.0
1085,2003,497.0,353.0,144.0
1085,2004,582.0,358.0,224.0
1085,2005,507.0,382.0,125.0
1085,2006,648.0,407.0,241.0
1085,2007,657.0,462.0,195.0
1085,2008,635.0,462.0,173.0
1085,2009,544.0,391.0,153.0
1085,2010,509.0,493.0,16.0
1085,2011,596.0,419.0,177.0
1085,2012,612.0,575.0,37.0
1085,2013,592.0,485.0,107.0
1085,2014,509.0,290.0,219.0
1085,2015,370.0,336.0,34.0
1085,2016,297.0,236.0,61.0
1085,2017,481.0,364.0,117.0
1085,2018,428.0,346.0,82.0
1085,2019,396.0,313.0,83.0
1087,1993,612.0,561.0,51.0
1087,1994,619.0,562.0,57.0
1087,1995,650.0,439.0,211.0
1087,1996,612.0,462.0,150.0
1087,1997,694.0,499.0,195.0
1087,1998,576.0,489.0,87.0
1087,1999,649.0,443.0,206.0
1087,2000,566.0,507.0,59.0
1087,2001,565.0,485.0,80.0
1087,2002,560.0,393.0,167.0
1087,2003,596.0,411.0,185.0
1087,2004,590.0,451.0,139.0
1087,2005,630.0,400.0,230.0
1087,2006,638.0,509.0,129.0
1087,2007,793.0,601.0,192.0
1087,2008,726.0,712.0,14.0
1087,2009,771.0,633.0,138.0
1087,2010,729.0,591.0,138.0
1087,2011,816.0,511.0,305.0
1087,2012,974.0,645.0,329.0
1087,2013,758.0,556.0,202.0
1087,2014,600.0,491.0,109.0
1087,2015,467.0,404.0,63.0
1087,2016,422.0,343.0,79.0
1087,2017,660.0,522.0,138.0
1087,2018,538.0,344.0,194.0
1087,2019,480.0,393.0,87.0
1089,1993,7713.0,9224.0,-1511.0
1089,1994,9005.0,7910.0,1095.0
1089,1995,9367.0,7312.0,2055.0
1089,1996,7802.0,7085.0,717.0
1089,1997,8544.0,7964.0,580.0
1089,1998,8487.0,10107.0,-1620.0
1089,1999,8251.0,7691.0,560.0
1089,2000,7597.0,8066.0,-469.0
1089,2001,7506.0,8488.0,-982.0
1089,2002,6755.0,8160.0,-1405.0
1089,2003,7163.0,8147.0,-984.0
1089,2004,6971.0,7841.0,-870.0
1089,2005,7341.0,8861.0,-1520.0
1089,2006,8201.0,10414.0,-2213.0
1089,2007,7916.0,10511.0,-2595.0
1089,2008,8379.0,11662.0,-3283.0
1089,2009,8658.0,11850.0,-3192.0
1089,2010,8509.0,10312.0,-1803.0
1089,2011,9744.0,10401.0,-657.0
1089,2012,10867.0,12033.0,-1166.0
1089,2013,11082.0,11418.0,-336.0
1089,2014,8617.0,8142.0,475.0
1089,2015,5776.0,5658.0,118.0
1089,2016,8110.0,8901.0,-791.0
1089,2017,12088.0,14594.0,-2506.0
1089,2018,9618.0,10685.0,-1067.0
1089,2019,9104.0,10626.0,-1522.0
1091,1993,385.0,552.0,-167.0
1091,1994,486.0,479.0,7.0
1091,1995,556.0,519.0,37.0
1091,1996,501.0,429.0,72.0
1091,1997,447.0,494.0,-47.0
1091,1998,536.0,442.0,94.0
1091,1999,536.0,408.0,128.0
1091,2000,453.0,411.0,42.0
1091,2001,531.0,282.0,249.0
1091,2002,379.0,400.0,-21.0
1091,2003,454.0,347.0,107.0
1091,2004,322.0,346.0,-24.0
1091,2005,415.0,331.0,84.0
1091,2006,569.0,393.0,176.0
1091,2007,458.0,440.0,18.0
1091,2008,522.0,367.0,155.0
1091,2009,524.0,467.0,57.0
1091,2010,425.0,370.0,55.0
1091,2011,462.0,348.0,114.0
1091,2012,642.0,623.0,19.0
1091,2013,542.0,484.0,58.0
1091,2014,371.0,290.0,81.0
1091,2015,270.0,251.0,19.0
1091,2016,357.0,194.0,163.0
1091,2017,343.0,298.0,45.0
1091,2018,268.0,208.0,60.0
1091,2019,294.0,180.0,114.0
1093,1993,513.0,589.0,-76.0
1093,1994,594.0,589.0,5.0
1093,1995,590.0,617.0,-27.0
1093,1996,631.0,638.0,-7.0
1093,1997,758.0,628.0,130.0
1093,1998,694.0,627.0,67.0
1093,1999,734.0,483.0,251.0
1093,2000,648.0,555.0,93.0
1093,2001,637.0,533.0,104.0
1093,2002,602.0,411.0,191.0
1093,2003,553.0,478.0,75.0
1093,2004,574.0,542.0,32.0
1093,2005,591.0,538.0,53.0
1093,2006,608.0,674.0,-66.0
1093,2007,649.0,604.0,45.0
1093,2008,708.0,623.0,85.0
1093,2009,724.0,579.0,145.0
1093,2010,505.0,585.0,-80.0
1093,2011,533.0,576.0,-43.0
1093,2012,730.0,834.0,-104.0
1093,2013,854.0,850.0,4.0
1093,2014,567.0,668.0,-101.0
1093,2015,583.0,547.0,36.0
1093,2016,642.0,662.0,-20.0
1093,2017,866.0,914.0,-48.0
1093,2018,725.0,655.0,70.0
1093,2019,473.0,683.0,-210.0
1095,1993,1877.0,2547.0,-670.0
1095,1994,2138.0,2922.0,-784.0
1095,1995,2110.0,2871.0,-761.0
1095,1996,2022.0,2578.0,-556.0
1095,1997,3283.0,2263.0,1020.0
1095,1998,3903.0,2306.0,1597.0
1095,1999,2958.0,2786.0,172.0
1095,2000,2812.0,2489.0,323.0
1095,2001,2761.0,2447.0,314.0
1095,2002,2254.0,2447.0,-193.0
1095,2003,2384.0,2331.0,53.0
1095,2004,2503.0,2506.0,-3.0
1095,2005,2245.0,2267.0,-22.0
1095,2006,2559.0,2494.0,65.0
1095,2007,2410.0,2326.0,84.0
1095,2008,2437.0,2541.0,-104.0
1095,2009,2538.0,2418.0,120.0
1095,2010,2682.0,2490.0,192.0
1095,2011,2529.0,2608.0,-79.0
1095,2012,3406.0,3206.0,200.0
1095,2013,3367.0,3057.0,310.0
1095,2014,2758.0,2441.0,317.0
1095,2015,2336.0,2124.0,212.0
1095,2016,2480.0,2421.0,59.0
1095,2017,3301.0,3144.0,157.0
1095,2018,2562.0,2497.0,65.0
1095,2019,2525.0,2399.0,126.0
1097,1993,8337.0,9008.0,-671.0
1097,1994,8499.0,7759.0,740.0
1097,1995,8689.0,7026.0,1663.0
1097,1996,8114.0,7144.0,970.0
1097,1997,8189.0,7105.0,1084.0
1097,1998,8315.0,6972.0,1343.0
1097,1999,8348.0,7067.0,1281.0
1097,2000,8374.0,6863.0,1511.0
1097,2001,7876.0,6243.0,1633.0
1097,2002,8058.0,5961.0,2097.0
1097,2003,7186.0,5730.0,1456.0
1097,2004,7292.0,5786.0,1506.0
1097,2005,7123.0,6119.0,1004.0
1097,2006,7331.0,8499.0,-1168.0
1097,2007,7541.0,7322.0,219.0
1097,2008,7663.0,7819.0,-156.0
1097,2009,7725.0,7481.0,244.0
1097,2010,7414.0,6759.0,655.0
1097,2011,8159.0,6654.0,1505.0
1097,2012,9417.0,8175.0,1242.0
1097,2013,8879.0,7842.0,1037.0
1097,2014,6946.0,5338.0,1608.0
1097,2015,4920.0,4270.0,650.0
1097,2016,6366.0,5443.0,923.0
1097,2017,8893.0,6600.0,2293.0
1097,2018,6603.0,5290.0,1313.0
1097,2019,6004.0,5175.0,829.0
1099,1993,446.0,516.0,-70.0
1099,1994,451.0,331.0,120.0
1099,1995,517.0,497.0,20.0
1099,1996,904.0,400.0,504.0
1099,1997,547.0,801.0,-254.0
1099,1998,525.0,342.0,183.0
1099,1999,387.0,336.0,51.0
1099,2000,491.0,291.0,200.0
1099,2001,418.0,286.0,132.0
1099,2002,410.0,323.0,87.0
1099,2003,298.0,281.0,17.0
1099,2004,368.0,305.0,63.0
1099,2005,406.0,336.0,70.0
1099,2006,472.0,383.0,89.0
1099,2007,407.0,372.0,35.0
1099,2008,488.0,406.0,82.0
1099,2009,402.0,340.0,62.0
1099,2010,429.0,350.0,79.0
1099,2011,417.0,316.0,101.0
1099,2012,494.0,429.0,65.0
1099,2013,463.0,424.0,39.0
1099,2014,390.0,266.0,124.0
1099,2015,260.0,293.0,-33.0
1099,2016,243.0,294.0,-51.0
1099,2017,355.0,340.0,15.0
1099,2018,270.0,244.0,26.0
1099,2019,271.0,145.0,126.0
1101,1993,8718.0,8997.0,-279.0
1101,1994,9031.0,8700.0,331.0
1101,1995,9471.0,8324.0,1147.0
1101,1996,9444.0,8240.0,1204.0
1101,1997,9241.0,7923.0,1318.0
1101,1998,8885.0,7570.0,1315.0
1101,1999,9870.0,7574.0,2296.0
1101,2000,9436.0,7615.0,1821.0
1101,2001,8795.0,7019.0,1776.0
1101,2002,8606.0,7594.0,1012.0
1101,2003,8844.0,6926.0,1918.0
1101,2004,8527.0,7237.0,1290.0
1101,2005,8969.0,7610.0,1359.0
1101,2006,9190.0,9935.0,-745.0
1101,2007,9844.0,8862.0,982.0
1101,2008,11034.0,8770.0,2264.0
1101,2009,9532.0,8026.0,1506.0
1101,2010,8942.0,7332.0,1610.0
1101,2011,9472.0,7781.0,1691.0
1101,2012,10123.0,8658.0,1465.0
1101,2013,9607.0,7830.0,1777.0
1101,2014,7477.0,6373.0,1104.0
1101,2015,5104.0,4560.0,544.0
1101,2016,6419.0,5536.0,883.0
1101,2017,8858.0,6801.0,2057.0
1101,2018,6650.0,5323.0,1327.0
1101,2019,6590.0,5249.0,1341.0
1103,1993,3065.0,3309.0,-244.0
1103,1994,3199.0,3258.0,-59.0
1103,1995,3034.0,3264.0,-230.0
1103,1996,3053.0,2912.0,141.0
1103,1997,3224.0,3076.0,148.0
1103,1998,3114.0,2975.0,139.0
1103,1999,3220.0,3008.0,212.0
1103,2000,3038.0,2953.0,85.0
1103,2001,2942.0,2655.0,287.0
1103,2002,2973.0,2790.0,183.0
1103,2003,2613.0,2904.0,-291.0
1103,2004,3122.0,2768.0,354.0
1103,2005,2977.0,2831.0,146.0
1103,2006,2737.0,2994.0,-257.0
1103,2007,3119.0,2853.0,266.0
1103,2008,3017.0,3110.0,-93.0
1103,2009,3043.0,2950.0,93.0
1103,2010,2912.0,2926.0,-14.0
1103,2011,3271.0,2983.0,288.0
1103,2012,4180.0,3596.0,584.0
1103,2013,3642.0,3855.0,-213.0
1103,2014,3211.0,3289.0,-78.0
1103,2015,2733.0,2336.0,397.0
1103,2016,3303.0,2521.0,782.0
1103,2017,3723.0,3433.0,290.0
1103,2018,2651.0,3090.0,-439.0
1103,2019,2796.0,2796.0,0.0
1105,1993,305.0,201.0,104.0
1105,1994,235.0,257.0,-22.0
1105,1995,264.0,157.0,107.0
1105,1996,249.0,224.0,25.0
1105,1997,266.0,225.0,41.0
1105,1998,254.0,241.0,13.0
1105,1999,267.0,182.0,85.0
1105,2000,321.0,120.0,201.0
1105,2001,214.0,195.0,19.0
1105,2002,164.0,63.0,101.0
1105,2003,167.0,123.0,44.0
1105,2004,223.0,87.0,136.0
1105,2005,306.0,83.0,223.0
1105,2006,308.0,162.0,146.0
1105,2007,271.0,136.0,135.0
1105,2008,343.0,209.0,134.0
1105,2009,243.0,184.0,59.0
1105,2010,321.0,233.0,88.0
1105,2011,244.0,151.0,93.0
1105,2012,396.0,415.0,-19.0
1105,2013,366.0,202.0,164.0
1105,2014,219.0,140.0,79.0
1105,2015,154.0,0.0,154.0
1105,2016,144.0,104.0,40.0
1105,2017,196.0,44.0,152.0
1105,2018,89.0,0.0,89.0
1105,2019,206.0,49.0,157.0
1107,1993,427.0,416.0,11.0
1107,1994,498.0,355.0,143.0
1107,1995,447.0,396.0,51.0
1107,1996,342.0,415.0,-73.0
1107,1997,409.0,288.0,121.0
1107,1998,352.0,425.0,-73.0
1107,1999,388.0,380.0,8.0
1107,2000,423.0,335.0,88.0
1107,2001,437.0,391.0,46.0
1107,2002,379.0,349.0,30.0
1107,2003,437.0,286.0,151.0
1107,2004,407.0,359.0,48.0
