FIPS,year,tot_out,tot_in,net_out,total
13109,1995,230.0,289.0,-59.0,9383
13109,1996,201.0,248.0,-47.0,9535
13109,1997,218.0,237.0,-19.0,9706
13109,1998,208.0,314.0,-106.0,9923
13109,1999,149.0,280.0,-131.0,10089
13109,2000,150.0,330.0,-180.0,10531
13109,2001,234.0,326.0,-92.0,10691
13109,2002,200.0,314.0,-114.0,10885
13109,2003,213.0,234.0,-21.0,11020
13109,2004,322.0,278.0,44.0,10889
13109,2005,203.0,156.0,47.0,10895
13109,2006,269.0,234.0,35.0,10889
13109,2007,197.0,238.0,-41.0,10899
13109,2008,271.0,287.0,-16.0,11020
13109,2009,318.0,236.0,82.0,11016
13109,2010,293.0,214.0,79.0,11007
13109,2011,321.0,314.0,7.0,10983
13109,2012,477.0,411.0,66.0,10678
13109,2013,327.0,300.0,27.0,10792
13109,2014,286.0,184.0,102.0,10808
13109,2015,249.0,226.0,23.0,10690
13109,2016,242.0,244.0,-2.0,10633
13109,2017,208.0,291.0,-83.0,10747
13109,2018,170.0,220.0,-50.0,10677
13109,2019,224.0,170.0,54.0,10661
13111,1993,340.0,242.0,98.0,16586
13111,1994,229.0,373.0,-144.0,17032
13111,1995,289.0,405.0,-116.0,17372
13111,1996,242.0,374.0,-132.0,17744
13111,1997,259.0,353.0,-94.0,18152
13111,1998,210.0,464.0,-254.0,18575
13111,1999,263.0,529.0,-266.0,18945
13111,2000,261.0,490.0,-229.0,19954
13111,2001,327.0,492.0,-165.0,20412
13111,2002,283.0,562.0,-279.0,21041
13111,2003,338.0,490.0,-152.0,21424
13111,2004,309.0,470.0,-161.0,21873
13111,2005,358.0,438.0,-80.0,22174
13111,2006,271.0,513.0,-242.0,22758
13111,2007,353.0,509.0,-156.0,23185
13111,2008,458.0,435.0,23.0,23416
13111,2009,388.0,426.0,-38.0,23661
13111,2010,389.0,354.0,35.0,23663
13111,2011,358.0,434.0,-76.0,23647
13111,2012,536.0,627.0,-91.0,23617
13111,2013,461.0,496.0,-35.0,23835
13111,2014,309.0,460.0,-151.0,23869
13111,2015,254.0,312.0,-58.0,24455
13111,2016,239.0,528.0,-289.0,25051
13111,2017,397.0,746.0,-349.0,25348
13111,2018,360.0,493.0,-133.0,25995
13111,2019,322.0,268.0,54.0,26068
13113,1993,2850.0,4029.0,-1179.0,72411
13113,1994,2888.0,4394.0,-1506.0,75711
13113,1995,2985.0,4260.0,-1275.0,78573
13113,1996,3017.0,4607.0,-1590.0,81796
13113,1997,3418.0,4932.0,-1514.0,85050
13113,1998,3701.0,5169.0,-1468.0,88733
13113,1999,4045.0,5403.0,-1358.0,92378
13113,2000,3811.0,5286.0,-1475.0,92073
13113,2001,3938.0,4691.0,-753.0,94086
13113,2002,4313.0,4674.0,-361.0,95707
13113,2003,4108.0,5067.0,-959.0,97634
13113,2004,4416.0,5522.0,-1106.0,99443
13113,2005,4147.0,5542.0,-1395.0,101961
13113,2006,4726.0,5720.0,-994.0,104099
13113,2007,4380.0,5001.0,-621.0,104989
13113,2008,4690.0,4562.0,128.0,105192
13113,2009,3975.0,3933.0,42.0,105493
13113,2010,3602.0,4976.0,-1374.0,106945
13113,2011,4128.0,4364.0,-236.0,107171
13113,2012,5725.0,6410.0,-685.0,107343
13113,2013,5938.0,6325.0,-387.0,108103
13113,2014,4380.0,4397.0,-17.0,109259
13113,2015,3359.0,3148.0,211.0,110215
13113,2016,3985.0,4590.0,-605.0,111294
13113,2017,5930.0,7079.0,-1149.0,112626
13113,2018,4758.0,4870.0,-112.0,113333
13113,2019,4334.0,4945.0,-611.0,114645
13115,1993,1557.0,1758.0,-201.0,82672
13115,1994,1772.0,1600.0,172.0,83052
13115,1995,1783.0,1950.0,-167.0,83742
13115,1996,1604.0,1734.0,-130.0,84276
13115,1997,1842.0,1600.0,242.0,84743
13115,1998,1881.0,1620.0,261.0,85138
13115,1999,1770.0,1645.0,125.0,85512
13115,2000,1775.0,1886.0,-111.0,90837
13115,2001,2043.0,1805.0,238.0,91181
13115,2002,1773.0,1985.0,-212.0,92597
13115,2003,1894.0,1857.0,37.0,93539
13115,2004,1926.0,1921.0,5.0,94014
13115,2005,2080.0,1946.0,134.0,94332
13115,2006,1950.0,1872.0,78.0,95165
13115,2007,2105.0,2013.0,92.0,95308
13115,2008,2161.0,2023.0,138.0,95922
13115,2009,1949.0,1985.0,-36.0,96383
13115,2010,2000.0,1738.0,262.0,96274
13115,2011,2201.0,1704.0,497.0,96174
13115,2012,2940.0,2504.0,436.0,95944
13115,2013,2487.0,2376.0,111.0,95901
13115,2014,2171.0,1936.0,235.0,95894
13115,2015,1727.0,1544.0,183.0,96209
13115,2016,2076.0,2148.0,-72.0,96730
13115,2017,2157.0,2624.0,-467.0,97459
13115,2018,1973.0,2127.0,-154.0,97907
13115,2019,1904.0,2084.0,-180.0,98325
13117,1993,1931.0,3719.0,-1788.0,52569
13117,1994,2055.0,4421.0,-2366.0,56895
13117,1995,2217.0,5165.0,-2948.0,62225
13117,1996,2467.0,6807.0,-4340.0,69137
13117,1997,2719.0,6930.0,-4211.0,76333
13117,1998,2394.0,11839.0,-9445.0,86409
13117,1999,3744.0,10881.0,-7137.0,96686
13117,2000,4255.0,9276.0,-5021.0,100400
13117,2001,4631.0,9880.0,-5249.0,108491
13117,2002,5215.0,9752.0,-4537.0,115797
13117,2003,4056.0,8270.0,-4214.0,122698
13117,2004,4690.0,9015.0,-4325.0,129639
13117,2005,4673.0,9345.0,-4672.0,137643
13117,2006,5338.0,10465.0,-5127.0,147228
13117,2007,4646.0,10793.0,-6147.0,157129
13117,2008,4796.0,10368.0,-5572.0,166338
13117,2009,5004.0,8181.0,-3177.0,171993
13117,2010,5303.0,7651.0,-2348.0,176738
13117,2011,4823.0,7613.0,-2790.0,181828
13117,2012,7354.0,11605.0,-4251.0,186848
13117,2013,7683.0,13670.0,-5987.0,193875
13117,2014,6688.0,11286.0,-4598.0,202697
13117,2015,4807.0,7986.0,-3179.0,211368
13117,2016,7488.0,13408.0,-5920.0,220856
13117,2017,11909.0,20750.0,-8841.0,229367
13117,2018,9012.0,13812.0,-4800.0,237330
13117,2019,8599.0,12877.0,-4278.0,244624
13119,1993,470.0,574.0,-104.0,17371
13119,1994,532.0,694.0,-162.0,17524
13119,1995,436.0,716.0,-280.0,17761
13119,1996,584.0,716.0,-132.0,18131
13119,1997,584.0,766.0,-182.0,18541
13119,1998,601.0,848.0,-247.0,19061
13119,1999,634.0,778.0,-144.0,19311
13119,2000,671.0,824.0,-153.0,20314
13119,2001,669.0,894.0,-225.0,20703
13119,2002,744.0,874.0,-130.0,20942
13119,2003,668.0,925.0,-257.0,21193
13119,2004,725.0,854.0,-129.0,21430
13119,2005,694.0,690.0,4.0,21725
13119,2006,838.0,880.0,-42.0,21956
13119,2007,751.0,825.0,-74.0,22195
13119,2008,776.0,712.0,64.0,22254
13119,2009,779.0,827.0,-48.0,22152
13119,2010,791.0,746.0,45.0,22048
13119,2011,839.0,774.0,65.0,21982
13119,2012,1118.0,1312.0,-194.0,21927
13119,2013,1027.0,1047.0,-20.0,22056
13119,2014,814.0,881.0,-67.0,22187
13119,2015,758.0,593.0,165.0,22281
13119,2016,760.0,844.0,-84.0,22333
13119,2017,976.0,1293.0,-317.0,22876
13119,2018,857.0,944.0,-87.0,23039
13119,2019,897.0,895.0,2.0,23322
13121,1993,53886.0,55915.0,-2029.0,676914
13121,1994,55664.0,59659.0,-3995.0,691155
13121,1995,56933.0,58186.0,-1253.0,700739
13121,1996,51633.0,55219.0,-3586.0,714882
13121,1997,55983.0,55471.0,512.0,723708
13121,1998,62846.0,61711.0,1135.0,737222
13121,1999,64695.0,61032.0,3663.0,744827
13121,2000,66373.0,58349.0,8024.0,816190
13121,2001,64396.0,58742.0,5654.0,820213
13121,2002,65957.0,55021.0,10936.0,815224
13121,2003,65044.0,53938.0,11106.0,812568
13121,2004,64436.0,54785.0,9651.0,809481
13121,2005,62249.0,60073.0,2176.0,818737
13121,2006,59982.0,67485.0,-7503.0,845181
13121,2007,61427.0,67575.0,-6148.0,869329
13121,2008,65543.0,68833.0,-3290.0,888694
13121,2009,63850.0,66504.0,-2654.0,905511
13121,2010,65043.0,72516.0,-7473.0,926197
13121,2011,71562.0,74493.0,-2931.0,947582
13121,2012,91443.0,90010.0,1433.0,973464
13121,2013,89380.0,84969.0,4411.0,981844
13121,2014,77826.0,71903.0,5923.0,992321
13121,2015,56646.0,55102.0,1544.0,1005752
13121,2016,74055.0,73495.0,560.0,1023816
13121,2017,94932.0,94784.0,148.0,1039996
13121,2018,75433.0,74745.0,688.0,1051516
13121,2019,73128.0,72245.0,883.0,1065019
13123,1993,298.0,490.0,-192.0,14776
13123,1994,347.0,459.0,-112.0,15229
13123,1995,329.0,595.0,-266.0,16007
13123,1996,290.0,580.0,-290.0,16816
13123,1997,321.0,886.0,-565.0,17994
13123,1998,553.0,717.0,-164.0,18747
13123,1999,429.0,853.0,-424.0,19766
13123,2000,425.0,908.0,-483.0,23634
13123,2001,576.0,791.0,-215.0,24229
13123,2002,473.0,860.0,-387.0,24920
13123,2003,501.0,762.0,-261.0,25575
13123,2004,499.0,838.0,-339.0,26175
13123,2005,544.0,731.0,-187.0,26808
13123,2006,570.0,797.0,-227.0,27665
13123,2007,690.0,749.0,-59.0,27996
13123,2008,600.0,737.0,-137.0,28211
13123,2009,676.0,559.0,117.0,28174
13123,2010,493.0,681.0,-188.0,28335
13123,2011,582.0,552.0,30.0,28329
13123,2012,790.0,713.0,77.0,28291
13123,2013,730.0,854.0,-124.0,28721
13123,2014,465.0,595.0,-130.0,28999
13123,2015,363.0,443.0,-80.0,29512
13123,2016,476.0,576.0,-100.0,29897
13123,2017,520.0,1117.0,-597.0,30470
13123,2018,504.0,644.0,-140.0,31011
13123,2019,435.0,638.0,-203.0,31575
13125,1993,58.0,29.0,29.0,2356
13125,1994,56.0,21.0,35.0,2375
13125,1995,28.0,982.0,-954.0,2401
13125,1996,740.0,297.0,443.0,2453
13125,1997,605.0,27.0,578.0,2485
13125,1998,0.0,56.0,-56.0,2514
13125,1999,0.0,89.0,-89.0,2544
13125,2000,17.0,106.0,-89.0,2574
13125,2001,0.0,103.0,-103.0,2586
13125,2002,0.0,69.0,-69.0,2618
13125,2003,0.0,34.0,-34.0,2644
13125,2004,0.0,36.0,-36.0,2720
13125,2005,0.0,34.0,-34.0,2763
13125,2006,0.0,67.0,-67.0,2893
13125,2007,0.0,67.0,-67.0,2988
13125,2008,0.0,67.0,-67.0,3010
13125,2009,0.0,20.0,-20.0,3066
13125,2010,63.0,30.0,33.0,3080
13125,2011,0.0,61.0,-61.0,3103
13125,2012,37.0,73.0,-36.0,3107
13125,2013,24.0,25.0,-1.0,3060
13125,2014,0.0,0.0,0.0,3008
13125,2015,0.0,0.0,0.0,3020
13125,2016,0.0,0.0,0.0,2976
13125,2017,0.0,0.0,0.0,3031
13125,2018,0.0,0.0,0.0,2968
13125,2019,0.0,0.0,0.0,2959
13127,1993,1216.0,1569.0,-353.0,64674
13127,1994,1417.0,1327.0,90.0,64846
13127,1995,1335.0,1374.0,-39.0,65342
13127,1996,1779.0,1423.0,356.0,65857
13127,1997,1578.0,1820.0,-242.0,66512
13127,1998,1626.0,1473.0,153.0,67187
13127,1999,1727.0,1635.0,92.0,67945
13127,2000,1782.0,1515.0,267.0,67696
13127,2001,1691.0,1609.0,82.0,68558
13127,2002,1580.0,1554.0,26.0,69408
13127,2003,1516.0,1617.0,-101.0,70391
13127,2004,1636.0,1794.0,-158.0,71475
13127,2005,1619.0,1563.0,56.0,72589
13127,2006,1703.0,2179.0,-476.0,74870
13127,2007,1853.0,2005.0,-152.0,76513
13127,2008,1788.0,1938.0,-150.0,78013
13127,2009,1802.0,1762.0,40.0,78946
13127,2010,1793.0,1742.0,51.0,79816
13127,2011,1700.0,1823.0,-123.0,80123
13127,2012,2232.0,2388.0,-156.0,80889
13127,2013,2162.0,2378.0,-216.0,81533
13127,2014,1575.0,1512.0,63.0,82212
13127,2015,1113.0,1390.0,-277.0,83368
13127,2016,1367.0,1429.0,-62.0,84211
13127,2017,1921.0,2013.0,-92.0,84836
13127,2018,1871.0,1283.0,588.0,85099
13127,2019,1548.0,1446.0,102.0,85326
13129,1993,1093.0,1379.0,-286.0,37097
13129,1994,1238.0,1356.0,-118.0,37666
13129,1995,1191.0,1448.0,-257.0,38381
13129,1996,1058.0,1428.0,-370.0,39215
13129,1997,1181.0,1575.0,-394.0,40260
13129,1998,1244.0,1603.0,-359.0,41078
13129,1999,1283.0,1581.0,-298.0,41966
13129,2000,1534.0,1699.0,-165.0,44401
13129,2001,1338.0,1871.0,-533.0,45757
13129,2002,1418.0,1662.0,-244.0,46939
13129,2003,1411.0,1786.0,-375.0,48145
13129,2004,1497.0,1738.0,-241.0,49426
13129,2005,1355.0,1656.0,-301.0,50602
13129,2006,1448.0,1810.0,-362.0,52161
13129,2007,1384.0,1719.0,-335.0,53409
13129,2008,1603.0,1851.0,-248.0,54567
13129,2009,1522.0,1493.0,29.0,54945
13129,2010,1572.0,1495.0,77.0,55214
13129,2011,1466.0,1695.0,-229.0,55522
13129,2012,1893.0,2191.0,-298.0,55691
13129,2013,1998.0,2076.0,-78.0,55767
13129,2014,1667.0,1612.0,55.0,55848
13129,2015,1161.0,1339.0,-178.0,56330
13129,2016,1365.0,1872.0,-507.0,57015
13129,2017,1798.0,1778.0,20.0,57204
13129,2018,1472.0,1557.0,-85.0,57737
13129,2019,1356.0,1640.0,-284.0,58046
13131,1993,446.0,538.0,-92.0,20848
13131,1994,541.0,485.0,56.0,21010
13131,1995,493.0,550.0,-57.0,21224
13131,1996,718.0,683.0,35.0,21460
13131,1997,880.0,740.0,140.0,21491
13131,1998,871.0,778.0,93.0,21416
13131,1999,788.0,852.0,-64.0,21600
13131,2000,863.0,777.0,86.0,23624
13131,2001,802.0,763.0,39.0,23635
13131,2002,869.0,778.0,91.0,23635
13131,2003,854.0,832.0,22.0,23716
13131,2004,633.0,580.0,53.0,23840
13131,2005,554.0,565.0,-11.0,24031
13131,2006,521.0,622.0,-101.0,24384
13131,2007,552.0,669.0,-117.0,24624
13131,2008,622.0,575.0,47.0,24728
13131,2009,637.0,538.0,99.0,24893
13131,2010,570.0,569.0,1.0,25060
13131,2011,797.0,663.0,134.0,25103
13131,2012,757.0,1358.0,-601.0,25283
13131,2013,808.0,749.0,59.0,25120
13131,2014,603.0,578.0,25.0,25236
13131,2015,479.0,495.0,-16.0,25106
13131,2016,666.0,503.0,163.0,24895
13131,2017,615.0,601.0,14.0,24762
13131,2018,490.0,486.0,4.0,24730
13131,2019,563.0,445.0,118.0,24588
13133,1993,82.0,282.0,-200.0,12413
13133,1994,194.0,289.0,-95.0,12615
13133,1995,300.0,203.0,97.0,12786
13133,1996,187.0,280.0,-93.0,13024
13133,1997,147.0,349.0,-202.0,13363
13133,1998,263.0,352.0,-89.0,13663
13133,1999,205.0,398.0,-193.0,14094
13133,2000,303.0,348.0,-45.0,14389
13133,2001,281.0,336.0,-55.0,14703
13133,2002,293.0,345.0,-52.0,14984
13133,2003,381.0,340.0,41.0,15110
13133,2004,339.0,409.0,-70.0,15330
13133,2005,298.0,286.0,12.0,15499
13133,2006,384.0,302.0,82.0,15587
13133,2007,311.0,368.0,-57.0,15823
13133,2008,372.0,309.0,63.0,15869
13133,2009,361.0,284.0,77.0,15934
13133,2010,249.0,303.0,-54.0,16006
13133,2011,340.0,298.0,42.0,16049
13133,2012,396.0,378.0,18.0,16116
13133,2013,410.0,519.0,-109.0,16241
13133,2014,209.0,339.0,-130.0,16418
13133,2015,221.0,123.0,98.0,16620
13133,2016,278.0,388.0,-110.0,16892
13133,2017,336.0,601.0,-265.0,17225
13133,2018,229.0,426.0,-197.0,17730
13133,2019,248.0,542.0,-294.0,18356
13135,1993,23127.0,36684.0,-13557.0,411871
13135,1994,24946.0,39367.0,-14421.0,433710
13135,1995,26382.0,41506.0,-15124.0,457155
13135,1996,29264.0,38475.0,-9211.0,476790
13135,1997,28640.0,40947.0,-12307.0,500644
13135,1998,34458.0,42354.0,-7896.0,522666
13135,1999,34526.0,45518.0,-10992.0,545632
13135,2000,35276.0,48172.0,-12896.0,595584
13135,2001,36693.0,45704.0,-9011.0,620025
13135,2002,38112.0,45860.0,-7748.0,641986
13135,2003,36092.0,43609.0,-7517.0,663391
13135,2004,36987.0,46435.0,-9448.0,687468
13135,2005,39649.0,47516.0,-7867.0,710978
13135,2006,41735.0,53230.0,-11495.0,740267
13135,2007,43303.0,52145.0,-8842.0,764129
13135,2008,44029.0,48328.0,-4299.0,780721
13135,2009,40329.0,44061.0,-3732.0,796276
13135,2010,40525.0,41312.0,-787.0,808719
13135,2011,40228.0,43790.0,-3562.0,822407
13135,2012,49508.0,54033.0,-4525.0,836854
13135,2013,48448.0,56491.0,-8043.0,853496
13135,2014,45189.0,49776.0,-4587.0,871052
13135,2015,33432.0,35973.0,-2541.0,888597
13135,2016,45143.0,49262.0,-4119.0,905291
13135,2017,62506.0,64517.0,-2011.0,918681
13135,2018,48783.0,49066.0,-283.0,928072
13135,2019,47403.0,47144.0,259.0,937399
13137,1993,511.0,838.0,-327.0,29135
13137,1994,782.0,819.0,-37.0,29471
13137,1995,687.0,881.0,-194.0,30102
13137,1996,739.0,935.0,-196.0,30658
13137,1997,909.0,939.0,-30.0,31226
13137,1998,911.0,1135.0,-224.0,31734
13137,1999,771.0,1259.0,-488.0,32530
13137,2000,848.0,1046.0,-198.0,36095
13137,2001,848.0,1173.0,-325.0,36914
13137,2002,859.0,1141.0,-282.0,37421
13137,2003,1011.0,1167.0,-156.0,38051
13137,2004,1015.0,1072.0,-57.0,38491
13137,2005,920.0,1401.0,-481.0,39155
13137,2006,1084.0,1281.0,-197.0,40616
13137,2007,977.0,1198.0,-221.0,41865
13137,2008,1108.0,1315.0,-207.0,42550
13137,2009,1083.0,1210.0,-127.0,42947
13137,2010,1080.0,1119.0,-39.0,43080
13137,2011,1134.0,1392.0,-258.0,43041
13137,2012,1583.0,1389.0,194.0,43373
13137,2013,1203.0,1425.0,-222.0,43146
13137,2014,988.0,1246.0,-258.0,43553
13137,2015,871.0,773.0,98.0,43775
13137,2016,974.0,1194.0,-220.0,44166
13137,2017,1336.0,1721.0,-385.0,44687
13137,2018,1049.0,1284.0,-235.0,45580
13137,2019,1221.0,1359.0,-138.0,45542
13139,1993,3133.0,4090.0,-957.0,102610
13139,1994,3348.0,4127.0,-779.0,105598
13139,1995,3689.0,4786.0,-1097.0,108791
13139,1996,3394.0,4599.0,-1205.0,112170
13139,1997,3583.0,4934.0,-1351.0,115821
13139,1998,3789.0,4694.0,-905.0,119334
13139,1999,3986.0,5312.0,-1326.0,123290
13139,2000,4015.0,5400.0,-1385.0,140993
13139,2001,4266.0,5421.0,-1155.0,146148
13139,2002,4701.0,5586.0,-885.0,150229
13139,2003,4856.0,5281.0,-425.0,153561
13139,2004,4917.0,5440.0,-523.0,156385
13139,2005,5229.0,6075.0,-846.0,160979
13139,2006,5213.0,6906.0,-1693.0,166524
13139,2007,4994.0,7132.0,-2138.0,172446
13139,2008,5356.0,6863.0,-1507.0,177277
13139,2009,5777.0,5620.0,157.0,178503
13139,2010,5201.0,5268.0,-67.0,180253
13139,2011,5095.0,5815.0,-720.0,182299
13139,2012,7464.0,7378.0,86.0,184136
13139,2013,6177.0,7634.0,-1457.0,186459
13139,2014,5627.0,6343.0,-716.0,189156
13139,2015,4420.0,5034.0,-614.0,192249
13139,2016,5372.0,7104.0,-1732.0,196176
13139,2017,8196.0,9624.0,-1428.0,198854
13139,2018,6491.0,7771.0,-1280.0,201396
13139,2019,6333.0,7442.0,-1109.0,204310
13141,1993,191.0,206.0,-15.0,9025
13141,1994,235.0,174.0,61.0,8999
13141,1995,111.0,133.0,-22.0,9073
13141,1996,137.0,67.0,70.0,8961
13141,1997,129.0,81.0,48.0,8998
13141,1998,140.0,126.0,14.0,9139
13141,1999,177.0,88.0,89.0,9046
13141,2000,185.0,73.0,112.0,10066
13141,2001,131.0,115.0,16.0,10022
13141,2002,97.0,89.0,8.0,9829
13141,2003,126.0,127.0,-1.0,9764
13141,2004,153.0,75.0,78.0,9673
13141,2005,143.0,105.0,38.0,9634
13141,2006,166.0,110.0,56.0,9650
13141,2007,235.0,102.0,133.0,9889
13141,2008,169.0,121.0,48.0,9808
13141,2009,128.0,77.0,51.0,9508
13141,2010,142.0,132.0,10.0,9391
13141,2011,153.0,111.0,42.0,9394
13141,2012,163.0,159.0,4.0,9078
13141,2013,239.0,89.0,150.0,8952
13141,2014,109.0,80.0,29.0,8571
13141,2015,115.0,111.0,4.0,8579
13141,2016,88.0,80.0,8.0,8644
13141,2017,81.0,53.0,28.0,8545
13141,2018,105.0,75.0,30.0,8344
13141,2019,72.0,58.0,14.0,8475
13143,1993,615.0,810.0,-195.0,22646
13143,1994,675.0,812.0,-137.0,22955
13143,1995,688.0,852.0,-164.0,23261
13143,1996,702.0,929.0,-227.0,23744
13143,1997,714.0,957.0,-243.0,24187
13143,1998,710.0,904.0,-194.0,24590
13143,1999,771.0,1026.0,-255.0,25070
13143,2000,781.0,1148.0,-367.0,25788
13143,2001,916.0,1090.0,-174.0,26232
13143,2002,776.0,1188.0,-412.0,26676
13143,2003,937.0,1140.0,-203.0,27227
13143,2004,928.0,1254.0,-326.0,27621
13143,2005,1031.0,1202.0,-171.0,27987
13143,2006,1021.0,1152.0,-131.0,28121
13143,2007,1082.0,1254.0,-172.0,28558
13143,2008,1030.0,1221.0,-191.0,28645
13143,2009,1020.0,1183.0,-163.0,28774
13143,2010,1025.0,1099.0,-74.0,28774
13143,2011,992.0,1014.0,-22.0,28474
13143,2012,1315.0,1396.0,-81.0,28325
13143,2013,1185.0,1210.0,-25.0,28357
13143,2014,992.0,1173.0,-181.0,28513
13143,2015,792.0,929.0,-137.0,28733
13143,2016,1045.0,1194.0,-149.0,28860
13143,2017,1129.0,1732.0,-603.0,29286
13143,2018,1025.0,1357.0,-332.0,29626
13143,2019,1151.0,1307.0,-156.0,29884
13145,1993,863.0,1138.0,-275.0,18969
13145,1994,834.0,1195.0,-361.0,19723
13145,1995,827.0,1133.0,-306.0,20427
13145,1996,867.0,1540.0,-673.0,21275
13145,1997,1115.0,1889.0,-774.0,22214
13145,1998,1360.0,1424.0,-64.0,22297
13145,1999,1168.0,1554.0,-386.0,22634
13145,2000,1133.0,1457.0,-324.0,23912
13145,2001,1113.0,1494.0,-381.0,24547
13145,2002,1018.0,1684.0,-666.0,25327
13145,2003,1085.0,1759.0,-674.0,26256
13145,2004,1058.0,1607.0,-549.0,27180
13145,2005,1016.0,1559.0,-543.0,28170
13145,2006,1087.0,1576.0,-489.0,29289
13145,2007,954.0,1502.0,-548.0,30276
13145,2008,1032.0,1458.0,-426.0,30807
13145,2009,979.0,1265.0,-286.0,31494
13145,2010,972.0,1266.0,-294.0,32167
13145,2011,925.0,1100.0,-175.0,32303
13145,2012,1516.0,1485.0,31.0,32564
13145,2013,1405.0,1553.0,-148.0,32532
13145,2014,1235.0,1290.0,-55.0,32730
13145,2015,869.0,1114.0,-245.0,33147
13145,2016,982.0,1609.0,-627.0,33615
13145,2017,1356.0,2115.0,-759.0,33945
13145,2018,1196.0,1796.0,-600.0,34552
13145,2019,936.0,1536.0,-600.0,35188
13147,1993,387.0,378.0,9.0,20341
13147,1994,407.0,429.0,-22.0,20326
13147,1995,377.0,361.0,16.0,20708
13147,1996,321.0,365.0,-44.0,21024
13147,1997,323.0,499.0,-176.0,21512
13147,1998,442.0,488.0,-46.0,21793
13147,1999,418.0,545.0,-127.0,22124
13147,2000,426.0,504.0,-78.0,23046
13147,2001,473.0,404.0,69.0,23049
13147,2002,416.0,525.0,-109.0,23286
13147,2003,506.0,594.0,-88.0,23402
13147,2004,519.0,544.0,-25.0,23966
13147,2005,456.0,673.0,-217.0,24376
13147,2006,483.0,654.0,-171.0,24764
13147,2007,583.0,559.0,24.0,24894
13147,2008,615.0,614.0,1.0,25138
13147,2009,644.0,593.0,51.0,25108
13147,2010,570.0,604.0,-34.0,25217
13147,2011,509.0,696.0,-187.0,25414
13147,2012,723.0,903.0,-180.0,25512
13147,2013,819.0,764.0,55.0,25458
13147,2014,665.0,459.0,206.0,25367
13147,2015,463.0,498.0,-35.0,25415
13147,2016,530.0,701.0,-171.0,25459
13147,2017,726.0,1005.0,-279.0,25708
13147,2018,636.0,789.0,-153.0,26078
13147,2019,513.0,694.0,-181.0,26255
13149,1993,237.0,421.0,-184.0,9202
13149,1994,274.0,296.0,-22.0,9330
13149,1995,251.0,410.0,-159.0,9573
13149,1996,314.0,445.0,-131.0,9800
13149,1997,418.0,485.0,-67.0,9993
13149,1998,385.0,370.0,15.0,10088
13149,1999,269.0,519.0,-250.0,10490
13149,2000,363.0,553.0,-190.0,11038
13149,2001,354.0,439.0,-85.0,11173
13149,2002,385.0,401.0,-16.0,11207
13149,2003,408.0,446.0,-38.0,11169
13149,2004,433.0,461.0,-28.0,11273
13149,2005,479.0,483.0,-4.0,11350
13149,2006,427.0,460.0,-33.0,11553
13149,2007,388.0,438.0,-50.0,11618
13149,2008,483.0,503.0,-20.0,11809
13149,2009,450.0,408.0,42.0,11765
13149,2010,377.0,380.0,-3.0,11854
13149,2011,473.0,372.0,101.0,11729
13149,2012,536.0,492.0,44.0,11652
13149,2013,566.0,449.0,117.0,11564
13149,2014,423.0,436.0,-13.0,11622
13149,2015,339.0,416.0,-77.0,11557
13149,2016,362.0,473.0,-111.0,11578
13149,2017,442.0,630.0,-188.0,11748
13149,2018,370.0,411.0,-41.0,11801
13149,2019,364.0,380.0,-16.0,11825
13151,1993,3061.0,6151.0,-3090.0,72860
13151,1994,3258.0,6397.0,-3139.0,78890
13151,1995,3287.0,7084.0,-3797.0,84589
13151,1996,3250.0,7304.0,-4054.0,90954
13151,1997,3776.0,7803.0,-4027.0,97731
13151,1998,4546.0,9501.0,-4955.0,104925
13151,1999,4436.0,9996.0,-5560.0,113443
13151,2000,4687.0,10330.0,-5643.0,121774
13151,2001,4890.0,10953.0,-6063.0,131000
13151,2002,5861.0,12192.0,-6331.0,140747
13151,2003,5947.0,12587.0,-6640.0,150928
13151,2004,6860.0,12825.0,-5965.0,159971
13151,2005,7830.0,13849.0,-6019.0,169607
13151,2006,9293.0,15717.0,-6424.0,180304
13151,2007,9602.0,15141.0,-5539.0,188736
13151,2008,10915.0,14373.0,-3458.0,194658
13151,2009,10701.0,13181.0,-2480.0,199622
13151,2010,9836.0,12975.0,-3139.0,205265
13151,2011,10843.0,11823.0,-980.0,206934
13151,2012,13238.0,14486.0,-1248.0,208047
13151,2013,12864.0,13964.0,-1100.0,210089
13151,2014,10278.0,12066.0,-1788.0,213059
13151,2015,7965.0,9498.0,-1533.0,216548
13151,2016,10093.0,12931.0,-2838.0,221040
13151,2017,14507.0,18338.0,-3831.0,225246
13151,2018,11729.0,14940.0,-3211.0,229873
13151,2019,12110.0,15131.0,-3021.0,234671
13153,1993,3149.0,4062.0,-913.0,95312
13153,1994,3149.0,4190.0,-1041.0,98009
13153,1995,3603.0,3768.0,-165.0,99173
13153,1996,3488.0,4295.0,-807.0,101131
13153,1997,3851.0,4879.0,-1028.0,103778
13153,1998,3525.0,4256.0,-731.0,105638
13153,1999,4048.0,4752.0,-704.0,107644
13153,2000,3877.0,4443.0,-566.0,111294
13153,2001,4153.0,4670.0,-517.0,113432
13153,2002,3935.0,5225.0,-1290.0,116411
13153,2003,4015.0,5563.0,-1548.0,119396
13153,2004,3750.0,5163.0,-1413.0,123723
13153,2005,4630.0,5488.0,-858.0,126201
13153,2006,5006.0,5982.0,-976.0,128978
13153,2007,4484.0,6266.0,-1782.0,132373
